NO_OF_FRAMES	8444
NO_OF_CAMERAS	8
NO_OF_MARKERS	1
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-10, 12:21:36.594	1963.39651480
DATA_INCLUDED	3D
MARKER_NAMES	marker
Frame	Time	marker X	marker Y	marker Z	
7744	51.62000	460.556	99.343	21.805
7745	51.62667	460.540	99.295	21.785
7746	51.63333	460.491	99.296	21.833
7747	51.64000	460.555	99.267	21.861
7748	51.64667	460.562	99.261	21.863
7749	51.65333	460.538	99.244	21.819
7750	51.66000	460.349	99.199	21.804
7751	51.66667	460.440	99.207	21.763
7752	51.67333	460.494	99.242	21.752
7753	51.68000	460.475	99.283	21.739
7754	51.68667	460.484	99.267	21.740
7755	51.69333	460.520	99.239	21.775
7756	51.70000	460.474	99.204	21.744
7757	51.70667	460.491	99.203	21.745
7758	51.71333	460.486	99.220	21.759
7759	51.72000	460.523	99.161	21.815
7760	51.72667	460.556	99.183	21.833
7761	51.73333	460.539	99.190	21.809
7762	51.74000	460.527	99.223	21.760
7763	51.74667	460.542	99.238	21.759
7764	51.75333	460.549	99.260	21.759
7765	51.76000	460.521	99.247	21.759
7766	51.76667	460.536	99.277	21.744
7767	51.77333	460.536	99.239	21.766
7768	51.78000	460.516	99.268	21.769
7769	51.78667	460.521	99.237	21.800
7770	51.79333	460.524	99.222	21.808
7771	51.80000	460.533	99.283	21.817
7772	51.80667	460.567	99.248	21.818
7773	51.81333	460.580	99.261	21.798
7774	51.82000	460.522	99.273	21.768
7775	51.82667	460.502	99.310	21.742
7776	51.83333	460.538	99.332	21.757
7777	51.84000	460.533	99.352	21.751
7778	51.84667	460.543	99.313	21.750
7779	51.85333	460.521	99.323	21.769
7780	51.86000	460.570	99.297	21.786
7781	51.86667	460.558	99.310	21.791
7782	51.87333	460.551	99.292	21.797
7783	51.88000	460.549	99.274	21.801
7784	51.88667	460.553	99.248	21.789
7785	51.89333	460.528	99.314	21.757
7786	51.90000	460.557	99.322	21.787
7787	51.90667	460.591	99.331	21.778
7788	51.91333	460.581	99.329	21.768
7789	51.92000	460.545	99.333	21.728
7790	51.92667	460.560	99.283	21.763
7791	51.93333	460.538	99.259	21.755
7792	51.94000	460.543	99.288	21.789
7793	51.94667	460.526	99.251	21.779
7794	51.95333	460.553	99.223	21.822
7795	51.96000	460.547	99.228	21.809
7796	51.96667	460.549	99.258	21.801
7797	51.97333	460.567	99.276	21.788
7798	51.98000	460.535	99.273	21.748
7799	51.98667	460.531	99.313	21.729
7800	51.99333	460.521	99.292	21.731
7801	52.00000	460.524	99.276	21.729
7802	52.00667	460.566	99.234	21.735
7803	52.01333	460.521	99.237	21.812
7804	52.02000	460.515	99.229	21.804
7805	52.02667	460.552	99.222	21.840
7806	52.03333	460.551	99.208	21.836
7807	52.04000	460.512	99.198	21.814
7808	52.04667	460.499	99.222	21.825
7809	52.05333	460.487	99.252	21.748
7810	52.06000	460.522	99.262	21.743
7811	52.06667	460.486	99.256	21.726
7812	52.07333	460.503	99.251	21.766
7813	52.08000	460.504	99.235	21.779
7814	52.08667	460.529	99.215	21.775
7815	52.09333	460.529	99.207	21.819
7816	52.10000	460.558	99.187	21.821
7817	52.10667	460.533	99.219	21.808
7818	52.11333	460.511	99.220	21.820
7819	52.12000	460.547	99.204	21.809
7820	52.12667	460.509	99.241	21.764
7821	52.13333	460.484	99.303	21.749
7822	52.14000	460.512	99.276	21.750
7823	52.14667	460.551	99.293	21.757
7824	52.15333	460.528	99.323	21.758
7825	52.16000	460.522	99.274	21.766
7826	52.16667	460.517	99.250	21.760
7827	52.17333	460.526	99.256	21.795
7828	52.18000	460.529	99.268	21.804
7829	52.18667	460.553	99.271	21.824
7830	52.19333	460.553	99.270	21.807
7831	52.20000	460.566	99.276	21.784
7832	52.20667	460.597	99.294	21.779
7833	52.21333	460.549	99.305	21.729
7834	52.22000	460.553	99.310	21.758
7835	52.22667	460.569	99.317	21.749
7836	52.23333	460.574	99.291	21.770
7837	52.24000	460.567	99.278	21.761
7838	52.24667	460.546	99.296	21.773
7839	52.25333	460.557	99.253	21.803
7840	52.26000	460.614	99.252	21.855
7841	52.26667	460.597	99.264	21.820
7842	52.27333	460.600	99.288	21.809
7843	52.28000	460.572	99.263	21.779
7844	52.28667	460.597	99.310	21.780
7845	52.29333	460.561	99.301	21.773
7846	52.30000	460.589	99.315	21.755
7847	52.30667	460.535	99.315	21.762
7848	52.31333	460.572	99.292	21.779
7849	52.32000	460.539	99.309	21.788
7850	52.32667	460.565	99.262	21.811
7851	52.33333	460.543	99.248	21.794
7852	52.34000	460.539	99.245	21.799
7853	52.34667	460.532	99.245	21.794
7854	52.35333	460.562	99.245	21.818
7855	52.36000	460.518	99.250	21.800
7856	52.36667	460.509	99.264	21.789
7857	52.37333	460.541	99.254	21.755
7858	52.38000	460.485	99.279	21.741
7859	52.38667	460.512	99.261	21.778
7860	52.39333	460.513	99.254	21.771
7861	52.40000	460.511	99.198	21.784
7862	52.40667	460.541	99.223	21.792
7863	52.41333	460.535	99.176	21.833
7864	52.42000	460.494	99.213	21.792
7865	52.42667	460.480	99.223	21.796
7866	52.43333	460.546	99.204	21.782
7867	52.44000	460.485	99.249	21.788
7868	52.44667	460.503	99.265	21.779
7869	52.45333	460.514	99.266	21.749
7870	52.46000	460.480	99.289	21.725
7871	52.46667	460.499	99.247	21.747
7872	52.47333	460.511	99.261	21.771
7873	52.48000	460.504	99.237	21.824
7874	52.48667	460.509	99.225	21.808
7875	52.49333	460.565	99.211	21.808
7876	52.50000	460.518	99.254	21.806
7877	52.50667	460.550	99.210	21.797
7878	52.51333	460.498	99.234	21.758
7879	52.52000	460.552	99.289	21.781
7880	52.52667	460.551	99.247	21.757
7881	52.53333	460.545	99.265	21.761
7882	52.54000	460.539	99.284	21.753
7883	52.54667	460.508	99.264	21.770
7884	52.55333	460.525	99.283	21.772
7885	52.56000	460.550	99.262	21.781
7886	52.56667	460.541	99.251	21.790
7887	52.57333	460.545	99.268	21.809
7888	52.58000	460.572	99.247	21.792
7889	52.58667	460.588	99.274	21.809
7890	52.59333	460.571	99.327	21.810
7891	52.60000	460.562	99.287	21.788
7892	52.60667	460.530	99.273	21.760
7893	52.61333	460.561	99.301	21.758
7894	52.62000	460.527	99.277	21.754
7895	52.62667	460.533	99.316	21.782
7896	52.63333	460.538	99.315	21.779
7897	52.64000	460.531	99.315	21.777
7898	52.64667	460.527	99.278	21.818
7899	52.65333	460.561	99.287	21.824
7900	52.66000	460.552	99.304	21.829
7901	52.66667	460.568	99.261	21.797
7902	52.67333	460.547	99.271	21.784
7903	52.68000	460.566	99.303	21.793
7904	52.68667	460.529	99.312	21.769
7905	52.69333	460.486	99.294	21.745
7906	52.70000	460.541	99.280	21.760
7907	52.70667	460.521	99.261	21.746
7908	52.71333	460.509	99.242	21.760
7909	52.72000	460.538	99.213	21.786
7910	52.72667	460.525	99.258	21.785
7911	52.73333	460.512	99.231	21.779
7912	52.74000	460.541	99.201	21.835
7913	52.74667	460.527	99.249	21.768
7914	52.75333	460.541	99.249	21.812
7915	52.76000	460.539	99.227	21.782
7916	52.76667	460.528	99.272	21.766
7917	52.77333	460.525	99.276	21.756
7918	52.78000	460.530	99.253	21.774
7919	52.78667	460.486	99.221	21.809
7920	52.79333	460.530	99.201	21.809
7921	52.80000	460.553	99.247	21.798
7922	52.80667	460.507	99.210	21.795
7923	52.81333	460.516	99.223	21.783
7924	52.82000	460.500	99.235	21.785
7925	52.82667	460.528	99.218	21.793
7926	52.83333	460.503	99.252	21.748
7927	52.84000	460.532	99.255	21.782
7928	52.84667	460.515	99.275	21.749
7929	52.85333	460.541	99.256	21.763
7930	52.86000	460.534	99.268	21.780
7931	52.86667	460.546	99.248	21.811
7932	52.87333	460.523	99.254	21.797
7933	52.88000	460.546	99.238	21.805
7934	52.88667	460.534	99.233	21.781
7935	52.89333	460.544	99.262	21.786
7936	52.90000	460.545	99.232	21.811
7937	52.90667	460.513	99.273	21.783
7938	52.91333	460.544	99.279	21.764
7939	52.92000	460.541	99.291	21.791
7940	52.92667	460.509	99.258	21.761
7941	52.93333	460.521	99.299	21.766
7942	52.94000	460.533	99.272	21.769
7943	52.94667	460.521	99.298	21.765
7944	52.95333	460.572	99.281	21.805
7945	52.96000	460.530	99.301	21.772
7946	52.96667	460.548	99.283	21.791
7947	52.97333	460.542	99.288	21.796
7948	52.98000	460.560	99.289	21.786
7949	52.98667	460.552	99.288	21.769
7950	52.99333	460.543	99.281	21.808
7951	53.00000	460.567	99.277	21.808
7952	53.00667	460.548	99.325	21.775
7953	53.01333	460.556	99.283	21.783
7954	53.02000	460.561	99.298	21.796
7955	53.02667	460.579	99.288	21.775
7956	53.03333	460.566	99.276	21.779
7957	53.04000	460.549	99.265	21.781
7958	53.04667	460.548	99.277	21.787
7959	53.05333	460.603	99.238	21.816
7960	53.06000	460.528	99.258	21.803
7961	53.06667	460.562	99.233	21.778
7962	53.07333	460.536	99.275	21.765
7963	53.08000	460.524	99.238	21.773
7964	53.08667	460.536	99.252	21.779
7965	53.09333	460.539	99.296	21.783
7966	53.10000	460.518	99.263	21.763
7967	53.10667	460.530	99.256	21.784
7968	53.11333	460.531	99.243	21.787
7969	53.12000	460.529	99.266	21.783
7970	53.12667	460.527	99.209	21.802
7971	53.13333	460.526	99.232	21.781
7972	53.14000	460.501	99.263	21.774
7973	53.14667	460.499	99.298	21.769
7974	53.15333	460.517	99.256	21.758
7975	53.16000	460.511	99.210	21.784
7976	53.16667	460.497	99.204	21.780
7977	53.17333	460.486	99.232	21.823
7978	53.18000	460.497	99.235	21.768
7979	53.18667	460.543	99.245	21.786
7980	53.19333	460.515	99.232	21.813
7981	53.20000	460.511	99.250	21.792
7982	53.20667	460.527	99.261	21.780
7983	53.21333	460.504	99.270	21.752
7984	53.22000	460.512	99.263	21.795
7985	53.22667	460.540	99.249	21.782
7986	53.23333	460.553	99.275	21.776
7987	53.24000	460.525	99.249	21.767
7988	53.24667	460.555	99.272	21.789
7989	53.25333	460.543	99.263	21.780
7990	53.26000	460.532	99.263	21.799
7991	53.26667	460.532	99.256	21.798
7992	53.27333	460.572	99.229	21.797
7993	53.28000	460.536	99.268	21.760
7994	53.28667	460.538	99.263	21.770
7995	53.29333	460.543	99.266	21.768
7996	53.30000	460.559	99.287	21.781
7997	53.30667	460.538	99.319	21.772
7998	53.31333	460.517	99.297	21.791
7999	53.32000	460.564	99.279	21.801
8000	53.32667	460.543	99.267	21.773
8001	53.33333	460.557	99.304	21.806
8002	53.34000	460.514	99.281	21.770
8003	53.34667	460.551	99.279	21.761
8004	53.35333	460.558	99.280	21.775
8005	53.36000	460.582	99.250	21.793
8006	53.36667	460.558	99.296	21.765
8007	53.37333	460.532	99.308	21.757
8008	53.38000	460.576	99.289	21.790
8009	53.38667	460.561	99.308	21.802
8010	53.39333	460.522	99.291	21.759
8011	53.40000	460.520	99.271	21.761
8012	53.40667	460.564	99.248	21.801
8013	53.41333	460.542	99.261	21.804
8014	53.42000	460.555	99.285	21.773
8015	53.42667	460.521	99.296	21.767
8016	53.43333	460.549	99.265	21.797
8017	53.44000	460.534	99.285	21.774
8018	53.44667	460.506	99.269	21.746
8019	53.45333	460.506	99.270	21.739
8020	53.46000	460.513	99.285	21.794
8021	53.46667	460.536	99.283	21.798
8022	53.47333	460.484	99.243	21.775
8023	53.48000	460.505	99.234	21.797
8024	53.48667	460.530	99.256	21.811
8025	53.49333	460.498	99.224	21.781
8026	53.50000	460.498	99.234	21.763
8027	53.50667	460.532	99.243	21.780
8028	53.51333	460.474	99.243	21.764
8029	53.52000	460.505	99.246	21.780
8030	53.52667	460.514	99.223	21.784
8031	53.53333	460.515	99.232	21.788
8032	53.54000	460.522	99.254	21.798
8033	53.54667	460.536	99.226	21.816
8034	53.55333	460.529	99.259	21.772
8035	53.56000	460.528	99.228	21.832
8036	53.56667	460.523	99.212	21.819
8037	53.57333	460.511	99.253	21.763
8038	53.58000	460.503	99.245	21.767
8039	53.58667	460.521	99.249	21.768
8040	53.59333	460.524	99.252	21.744
8041	53.60000	460.534	99.273	21.762
8042	53.60667	460.572	99.283	21.803
8043	53.61333	460.525	99.279	21.778
8044	53.62000	460.571	99.256	21.777
8045	53.62667	460.534	99.232	21.778
8046	53.63333	460.518	99.279	21.781
8047	53.64000	460.575	99.284	21.819
8048	53.64667	460.548	99.290	21.803
8049	53.65333	460.535	99.279	21.821
8050	53.66000	460.534	99.259	21.794
8051	53.66667	460.557	99.267	21.800
8052	53.67333	460.534	99.277	21.797
8053	53.68000	460.523	99.312	21.769
8054	53.68667	460.557	99.272	21.772
8055	53.69333	460.531	99.280	21.768
8056	53.70000	460.537	99.283	21.818
8057	53.70667	460.571	99.280	21.802
8058	53.71333	460.554	99.285	21.817
8059	53.72000	460.547	99.278	21.801
8060	53.72667	460.536	99.287	21.818
8061	53.73333	460.556	99.275	21.802
8062	53.74000	460.534	99.318	21.781
8063	53.74667	460.559	99.291	21.795
8064	53.75333	460.563	99.272	21.777
8065	53.76000	460.582	99.331	21.790
8066	53.76667	460.542	99.303	21.778
8067	53.77333	460.536	99.270	21.787
8068	53.78000	460.540	99.264	21.790
8069	53.78667	460.527	99.259	21.813
8070	53.79333	460.537	99.245	21.789
8071	53.80000	460.543	99.235	21.803
8072	53.80667	460.540	99.247	21.779
8073	53.81333	460.547	99.259	21.779
8074	53.82000	460.512	99.257	21.752
8075	53.82667	460.551	99.229	21.789
8076	53.83333	460.537	99.274	21.777
8077	53.84000	460.531	99.258	21.801
8078	53.84667	460.510	99.230	21.798
8079	53.85333	460.543	99.275	21.806
8080	53.86000	460.534	99.247	21.791
8081	53.86667	460.525	99.227	21.816
8082	53.87333	460.515	99.199	21.804
8083	53.88000	460.547	99.221	21.778
8084	53.88667	460.551	99.237	21.798
8085	53.89333	460.536	99.234	21.817
8086	53.90000	460.537	99.253	21.804
8087	53.90667	460.580	99.238	21.816
8088	53.91333	460.534	99.266	21.766
8089	53.92000	460.534	99.257	21.769
8090	53.92667	460.535	99.259	21.786
8091	53.93333	460.532	99.208	21.813
8092	53.94000	460.540	99.254	21.790
8093	53.94667	460.564	99.215	21.806
8094	53.95333	460.525	99.267	21.801
8095	53.96000	460.551	99.227	21.797
8096	53.96667	460.529	99.263	21.786
8097	53.97333	460.497	99.259	21.776
8098	53.98000	460.518	99.282	21.757
8099	53.98667	460.526	99.284	21.790
8100	53.99333	460.544	99.270	21.786
8101	54.00000	460.530	99.257	21.773
8102	54.00667	460.508	99.282	21.774
8103	54.01333	460.550	99.236	21.818
8104	54.02000	460.545	99.284	21.807
8105	54.02667	460.546	99.267	21.829
8106	54.03333	460.564	99.282	21.819
8107	54.04000	460.519	99.251	21.747
8108	54.04667	460.531	99.315	21.758
8109	54.05333	460.540	99.337	21.780
8110	54.06000	460.534	99.310	21.763
8111	54.06667	460.538	99.313	21.793
8112	54.07333	460.542	99.311	21.777
8113	54.08000	460.590	99.280	21.814
8114	54.08667	460.536	99.289	21.803
8115	54.09333	460.577	99.269	21.795
8116	54.10000	460.541	99.254	21.817
8117	54.10667	460.526	99.248	21.777
8118	54.11333	460.527	99.290	21.800
8119	54.12000	460.560	99.296	21.775
8120	54.12667	460.509	99.277	21.750
8121	54.13333	460.562	99.258	21.770
8122	54.14000	460.558	99.254	21.801
8123	54.14667	460.536	99.257	21.784
8124	54.15333	460.557	99.237	21.809
8125	54.16000	460.542	99.270	21.807
8126	54.16667	460.519	99.264	21.788
8127	54.17333	460.534	99.258	21.782
8128	54.18000	460.508	99.244	21.776
8129	54.18667	460.523	99.277	21.798
8130	54.19333	460.527	99.268	21.777
8131	54.20000	460.547	99.275	21.780
8132	54.20667	460.508	99.288	21.801
8133	54.21333	460.547	99.254	21.782
8134	54.22000	460.530	99.210	21.784
8135	54.22667	460.513	99.233	21.804
8136	54.23333	460.524	99.225	21.792
8137	54.24000	460.511	99.256	21.776
8138	54.24667	460.511	99.236	21.822
8139	54.25333	460.537	99.263	21.799
8140	54.26000	460.523	99.250	21.796
8141	54.26667	460.505	99.230	21.767
8142	54.27333	460.526	99.264	21.798
8143	54.28000	460.528	99.295	21.800
8144	54.28667	460.534	99.252	21.806
8145	54.29333	460.526	99.234	21.796
8146	54.30000	460.522	99.203	21.809
8147	54.30667	460.501	99.243	21.809
8148	54.31333	460.550	99.263	21.808
8149	54.32000	460.501	99.274	21.788
8150	54.32667	460.499	99.242	21.772
8151	54.33333	460.574	99.268	21.790
8152	54.34000	460.534	99.272	21.776
8153	54.34667	460.540	99.289	21.777
8154	54.35333	460.524	99.276	21.758
8155	54.36000	460.516	99.265	21.754
8156	54.36667	460.561	99.283	21.787
8157	54.37333	460.563	99.263	21.810
8158	54.38000	460.569	99.275	21.798
8159	54.38667	460.524	99.276	21.790
8160	54.39333	460.535	99.247	21.824
8161	54.40000	460.553	99.263	21.815
8162	54.40667	460.563	99.264	21.786
8163	54.41333	460.514	99.303	21.787
8164	54.42000	460.532	99.335	21.793
8165	54.42667	460.570	99.297	21.794
8166	54.43333	460.569	99.282	21.771
8167	54.44000	460.545	99.278	21.779
8168	54.44667	460.593	99.285	21.821
8169	54.45333	460.555	99.257	21.785
8170	54.46000	460.546	99.246	21.796
8171	54.46667	460.572	99.249	21.810
8172	54.47333	460.561	99.264	21.827
8173	54.48000	460.522	99.264	21.779
8174	54.48667	460.547	99.273	21.820
8175	54.49333	460.517	99.284	21.761
8176	54.50000	460.539	99.314	21.768
8177	54.50667	460.544	99.328	21.779
8178	54.51333	460.539	99.265	21.773
8179	54.52000	460.510	99.256	21.775
8180	54.52667	460.484	99.277	21.782
8181	54.53333	460.530	99.243	21.796
8182	54.54000	460.535	99.244	21.828
8183	54.54667	460.545	99.264	21.802
8184	54.55333	460.535	99.246	21.777
8185	54.56000	460.505	99.261	21.760
8186	54.56667	460.516	99.262	21.760
8187	54.57333	460.533	99.283	21.807
8188	54.58000	460.540	99.251	21.751
8189	54.58667	460.520	99.241	21.788
8190	54.59333	460.552	99.252	21.799
8191	54.60000	460.539	99.202	21.776
8192	54.60667	460.520	99.204	21.780
8193	54.61333	460.558	99.236	21.799
8194	54.62000	460.546	99.234	21.836
8195	54.62667	460.548	99.220	21.796
8196	54.63333	460.517	99.258	21.773
8197	54.64000	460.539	99.214	21.771
8198	54.64667	460.549	99.246	21.785
8199	54.65333	460.551	99.262	21.810
8200	54.66000	460.523	99.294	21.771
8201	54.66667	460.530	99.277	21.761
8202	54.67333	460.524	99.264	21.803
8203	54.68000	460.548	99.256	21.785
8204	54.68667	460.503	99.227	21.793
8205	54.69333	460.480	99.233	21.791
8206	54.70000	460.527	99.248	21.784
8207	54.70667	460.541	99.247	21.785
8208	54.71333	460.560	99.273	21.784
8209	54.72000	460.515	99.246	21.804
8210	54.72667	460.543	99.261	21.768
8211	54.73333	460.567	99.286	21.785
8212	54.74000	460.537	99.288	21.776
8213	54.74667	460.542	99.267	21.776
8214	54.75333	460.557	99.287	21.778
8215	54.76000	460.559	99.250	21.789
8216	54.76667	460.566	99.257	21.799
8217	54.77333	460.576	99.227	21.789
8218	54.78000	460.555	99.290	21.787
8219	54.78667	460.556	99.271	21.820
8220	54.79333	460.540	99.272	21.782
8221	54.80000	460.564	99.291	21.781
8222	54.80667	460.544	99.252	21.797
8223	54.81333	460.520	99.280	21.796
8224	54.82000	460.524	99.267	21.763
8225	54.82667	460.552	99.261	21.779
8226	54.83333	460.565	99.301	21.817
8227	54.84000	460.534	99.284	21.792
8228	54.84667	460.505	99.254	21.760
8229	54.85333	460.527	99.293	21.782
8230	54.86000	460.539	99.232	21.773
8231	54.86667	460.522	99.272	21.773
8232	54.87333	460.521	99.279	21.799
8233	54.88000	460.571	99.268	21.806
8234	54.88667	460.523	99.293	21.757
8235	54.89333	460.513	99.254	21.762
8236	54.90000	460.543	99.263	21.786
8237	54.90667	460.543	99.259	21.777
8238	54.91333	460.532	99.246	21.776
8239	54.92000	460.502	99.242	21.803
8240	54.92667	460.530	99.231	21.785
8241	54.93333	460.531	99.252	21.781
8242	54.94000	460.537	99.243	21.773
8243	54.94667	460.520	99.263	21.825
8244	54.95333	460.538	99.280	21.769
8245	54.96000	460.534	99.258	21.778
8246	54.96667	460.544	99.227	21.825
8247	54.97333	460.521	99.245	21.798
8248	54.98000	460.524	99.260	21.780
8249	54.98667	460.534	99.244	21.784
8250	54.99333	460.500	99.250	21.792
8251	55.00000	460.544	99.226	21.797
8252	55.00667	460.490	99.244	21.764
8253	55.01333	460.541	99.254	21.782
8254	55.02000	460.534	99.259	21.781
8255	55.02667	460.530	99.234	21.779
8256	55.03333	460.519	99.268	21.768
8257	55.04000	460.519	99.280	21.808
8258	55.04667	460.547	99.236	21.795
8259	55.05333	460.551	99.255	21.805
8260	55.06000	460.561	99.292	21.797
8261	55.06667	460.525	99.272	21.829
8262	55.07333	460.547	99.251	21.800
